name,is_composer,birth_date,birth_place,death_date,death_place,url
Lublin Jarosław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lublin-jaroslaw-en
Łuc Rafał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/luc-rafal-en
Łuciuk Juliusz,true,1st January 1927,Brzeźnica near Radomsko,17th October 2020,Kraków,https://polmic.pl/en/encyclopedia/subject-entries/l-1/luciuk-juliusz-en
Łuczkowski Radosław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/luczkowski-radoslaw-en
Ludwiczak Ariel,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/ludwiczak-ariel-en
Lukas Krzysztof,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lukas-krzysztof-en
Łukaszewski Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukaszewski-jan-en
Łukaszewski Marcin Tadeusz,true,20th November 1972,Częstochowa,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukaszewski-marcin-tadeusz-en
Łukaszewski Paweł,true,19th September 1968,Częstochowa,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukaszewski-pawel-en
Łukaszewski Wojciech,true,10th March 1936,Częstochowa,13th April 1978,Częstochowa,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukaszewski-wojciech-en
Łukomska Halina,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukomska-halina-en
Łukowicz Jerzy,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukowicz-jerzy-en
Łukowiec Paweł,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lukowiec-pawel-en
Łunkiewicz Leon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lunkiewicz-leon-en
Lutosławski Witold,true,"Jan. 25, 1913",Warsaw,"Feb. 7, 1994",Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/l/lutoslawski-witold-en
Łyjak Wiktor,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lyjak-wiktor-en
Machej Dariusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/machej-dariusz-en
Machl Tadeusz,true,22 October 1922,Lwów (Lvov,31st August 2003,Cracow,https://polmic.pl/en/encyclopedia/subject-entries/m/machl-tadeusz-en
Machowska-Szałach Maria,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/machowska-szalach-maria-en
Maciejewski Roman,true,28 February 1910,Berlin,30 April 1998,Göteborg,https://polmic.pl/en/encyclopedia/subject-entries/m/maciejewski-roman-en
Madey Bogusław,true,31st May 1932,Sosnowiec,,,https://polmic.pl/en/encyclopedia/subject-entries/m/madey-boguslaw-en
Madey Emilian,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/madey-emilian-en
Mądroszkiewicz Joanna,false,"22th March, 1956",Szczecin,,,https://polmic.pl/en/encyclopedia/subject-entries/m/madroszkiewicz-joanna-en
Magin Miłosz,true,6th July 1929,Łódź,4th March 1999,Bora Bora (French Polynesia),https://polmic.pl/en/encyclopedia/subject-entries/m/magin-milosz-en
Maj Justyna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maj-justyna-en
Majchrzak Mirosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majchrzak-miroslaw-en
Majchrzak Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majchrzak-piotr-en
Majerski Tadeusz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majerski-tadeusz-en
Majewska Barbara Kinga,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majewska-barbara-kinga-en
Majka Grzegorz,true,14th September 1981,Zaborów,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majka-grzegorz-en
Majkusiak Mikołaj,true,29 July 1983,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/m/majkusiak-mikolaj-en
Maklakiewicz Franciszek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maklakiewicz-franciszek-en
Maklakiewicz Jan Adam,true,24th November 1899,Chojnata near Skierniewice,7th February 1954,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/m/maklakiewicz-jan-adam-en
Maklakiewicz Tadeusz Wojciech,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maklakiewicz-tadeusz-wojciech-en
Makowski Mieczysław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/makowski-mieczyslaw-en
Makowski Szymon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/makowski-szymon-en
Maksymiuk Jerzy,true,9th April 1936,Grodno (now Grodna in Belarus),,,https://polmic.pl/en/encyclopedia/subject-entries/m/maksymiuk-jerzy-en
Malawski Artur,true,4th July 1904,Przemyśl,26th December 1957,Cracow,https://polmic.pl/en/encyclopedia/subject-entries/m/malawski-artur-en
Małcużyński Witold,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malcuzynski-witold-en
Malecka Teresa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malecka-teresa-en
Małecki Maciej,true,27th November 1940,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malecki-maciej-en
Małecki Mateusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malecki-mateusz-en
Małek Anna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malek-anna-en
Malewicz-Madey Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malewicz-madey-anna-en
Malicki Waldemar,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malicki-waldemar-en
Malinowski Paweł,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/malinowski-pawel-en
Maliszewski Witold,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maliszewski-witold-en
Maluga Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maluga-joanna-en
Mamczarski Jarosław,true,24 April 1974,Gliwice,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mamczarski-jaroslaw-en
Mamińska-Domagalska Monika,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/maminska-domagalska-monika-en
Manderla Tomasz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/manderla-tomasz-en
Marchwiński Jerzy,false,6 January 1935,Truskolasy,7 November 2024,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/m/marchwinski-jerzy-en
Marciniec Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marciniec-ewa-en
Marcinkowska Barbara,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marcinkowska-barbara-en
Marcinkowska Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marcinkowska-joanna-en
Marczewski Aleksander,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marczewski-aleksander-en
Marczyk Stefan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marczyk-stefan-en
Marek Czesław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marek-czeslaw-en
Marianowski Karol,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marianowski-karol-en
Markiewicz Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/markiewicz-anna-en
Markiewicz Leon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/markiewicz-leon-en
Markiewiczówna Władysława,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/markiewiczowna-wladyslawa-en
Markowicz Marcin,true,19th March 1979,Wrocław,,,https://polmic.pl/en/encyclopedia/subject-entries/m/markowicz-marcin-en
Markowski Andrzej,true,22nd August 1924,Lublin,30th October 1986,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/m/markowski-andrzej-en
Markuszewski Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/markuszewski-michal-en
Marucha Agnieszka,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marucha-agnieszka-en
Marut Tomasz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/marut-tomasz-en
Masecki Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/masecki-marcin-en
Masternak Oriana,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/masternak-oriana-en
Matracka-Kościelny Alicja,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/matracka-koscielny-alicja-en
Matusik Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/matusik-piotr-en
Matuszczak Bernadetta,true,10th March 1931,Toruń,,,https://polmic.pl/en/encyclopedia/subject-entries/m/matuszczak-bernadetta-en
Matuszewski Filip,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/matuszewski-filip-en
Mazurek Bohdan,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mazurek-bohdan-en
Mazurek Urszula Janina,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mazurek-urszula-janina-en
Melcer-Szczawiński Henryk,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/melcer-szczawinski-henryk-en
Mencel Joachim,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mencel-joachim-en
Metelska Maja,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/metelska-maja-en
Meyer Krzysztof,true,"11th August, 1943",Cracow,,,https://polmic.pl/en/encyclopedia/subject-entries/m/meyer-krzysztof-en
Mezer Agata de,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mezer-agata-de-en
Mianowski Jarosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mianowski-jaroslaw-en
Michalek Stanisław,true,20th May 1925,Kraków,6th July 1997,Opole,https://polmic.pl/en/encyclopedia/subject-entries/m/michalek-stanislaw-en
Michałowska Marzena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michalowska-marzena-en
Michałowski Aleksander,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michalowski-aleksander-en
Michałowski Bartosz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michalowski-bartosz-en
Michniewski Wojciech,true,4th April 1947,Łódź,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michniewski-wojciech-en
Michnik Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michnik-ewa-en
Michno Wojciech,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/michno-wojciech-en
Mielczewski Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mielczewski-marcin-en
Mierczyński Stanisław,false,16th August 1894,Warsaw,25th February 1952,Otwock,https://polmic.pl/en/encyclopedia/subject-entries/m/mierczynski-stanislaw-en
Miernik Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/miernik-anna-en
Mierzejewska-Ficek Agata,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mierzejewska-ficek-agata-en
Mierzejewski Mieczysław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mierzejewski-mieczyslaw-en
Mietelski Marek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mietelski-marek-en
Mika Bogumiła,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mika-bogumila-en
Miklaszewski Lech,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/miklaszewski-lech-en
Mikołaj z Chrzanowa,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mikolaj-z-chrzanowa-en
Mikołaj z Krakowa,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mikolaj-z-krakowa-en
Mikołaj z Radomia,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mikolaj-z-radomia-en
Mikołajczyk-Niewiedział Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mikolajczyk-niewiedzial-anna-en
Miler Bartłomiej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/miler-bartlomiej-en
Milosz Anthony Oscar,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/milosz-anthony-oscar-en
Minkowski Marc,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/minkowski-marc-en
Minkus Czesław Teofil,true,27th April 1957,Leszno,,,https://polmic.pl/en/encyclopedia/subject-entries/m/minkus-czeslaw-teofil-en
Mironiuk Iwona,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mironiuk-iwona-en
Mirowski Marcin,true,29 July 1976,Częstochowa,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mirowski-marcin-en
Misiuda Bartłomiej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/misiuda-bartlomiej-en
Miśkiewicz Grzegorz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/miskiewicz-grzegorz-en
Missona Krzysztof,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/missona-krzysztof-en
Mizerska Evva,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mizerska-ewa-en
Mleczko Alina Maria,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mleczko-alina-maria-en
Mleczko Marek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mleczko-marek-en
Młodziejowski Jerzy,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mlodziejowski-jerzy-en
Młynarska-Klonowska Agata,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mlynarska-klonowska-agata-en
Młynarski Emil,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mlynarski-emil-en
Moc Michał,true,9th March 1977,Wrocław,,,https://polmic.pl/en/encyclopedia/subject-entries/m/moc-michal-en
Moniuszko Stanisław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/moniuszko-stanislaw-en
Monowid Jan Jakub,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/monowid-jan-jakub-en
Morawska Katarzyna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/morawska-katarzyna-en
Morawski-Dąbrowa Eugeniusz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/morawski-dabrowa-eugeniusz-en
Morawski Jerzy Józef,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/morawski-jerzy-jozef-en
Morus Szymon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/morus-szymon-en
Moryto Stanisław,true,8th May 1947,Łącko (near Nowy Sącz),,,https://polmic.pl/en/encyclopedia/subject-entries/m/moryto-stanislaw-en
Moś Marek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mos-marek-en
Moss Piotr,true,13th May 1949,Bydgoszcz,,,https://polmic.pl/en/encyclopedia/subject-entries/m/moss-piotr-en
Moszumańska-Nazar Krystyna,true,5th September 1924,Lwów (Lvov),27th September 2008,Kraków (Cracow),https://polmic.pl/en/encyclopedia/subject-entries/m/moszumanska-nazar-krystyna-en
Moszyński Kazimierz,false,5 March 1887,Warsaw,30 March 1959,Kraków,https://polmic.pl/en/encyclopedia/subject-entries/m/moszynski-kazimierz-en
Moyseowicz Gabriela,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/moyseowicz-gabriela-en
Możdżer Leszek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mozdzer-leszek-en
Mozgała Andrzej,true,16 April 1975,Bielsko-Biała,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mozgala-andrzej-en
Mroczek Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mroczek-jan-en
Mroszczyk Karol,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mroszczyk-karol-en
Mrowca-Kościukiewicz Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mrowca-kosciukiewicz-ewa-en
Mrowiec Karol,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mrowiec-karol-en
Mrozek Wojciech,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mrozek-wojciech-en
Mrygoń Adam,false,23rd November 1935,Pyzdry,10th April 2020,Siedlce,https://polmic.pl/en/encyclopedia/subject-entries/m/mrygon-adam-en
Murawski Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/murawski-marcin-en
Muszkalska Bożena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/muszkalska-bozena-en
Muzyka Paweł,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/muzyka-pawel-en
Muzykant Mirosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/muzykant-miroslaw-en
Mych-Nowicka Monika,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mych-nowicka-monika-en
Mycielski Zygmunt,true,17th August 1907,Przeworsk,5th August 1987,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/m/mycielski-zygmunt-en
Mykietyn Paweł,true,20th May 1971,Oława,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mykietyn-pawel-en
Mysiński Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/m/mysinski-andrzej-en
Naborczyk Sławomir,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/naborczyk-slawomir-en
Nadgryzowski Sergiusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nadgryzowski-sergiusz-en
Nadrzycki Jarosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nadrzycki-jaroslaw-en
Nagy Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nagy-michal-en
Nalaskowski Mirosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nalaskowski-miroslaw-en
Nałęcz-Niesiołowski Marcin,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nalecz-niesiolowski-marcin-en
Napierała Lech,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/napierala-lech-en
Natanson Tadeusz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/natanson-tadeusz-en
Nawrocka-Woźniak Aldona,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nawrocka-wozniak-aldona-en
Nawrocki Stanisław Hieronim,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nawrocki-stanislaw-hieronim-en
Negrey Maciej,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/negrey-maciej-en
Nehring Szymon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nehring-szymon-en
Nepelski Karol,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nepelski-karol-en
Nesterowicz Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nesterowicz-michal-en
Nidecki Tomasz Napoleon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nidecki-tomasz-napoleon-en
Nieciąg Ilona,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nieciag-ilona-en
Niedzielak Zuzanna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/niedzielak-zuzanna-en
Niemczuk Grzegorz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/niemczuk-grzegorz-en
Nierubiec Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nierubiec-marcin-en
Nikodemowicz Andrzej,true,2nd January 1925,Lwów (Lvov),28 January 2017,Lublin,https://polmic.pl/en/encyclopedia/subject-entries/n/nikodemowicz-andrzej-en
Nizioł Bartłomiej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/niziol-bartlomiej-en
Noskowski Zygmunt,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/noskowski-zygmunt-en
Nowacki Piotr,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowacki-piotr-en
Nowak Aleksander,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowak-aleksander-en
Nowak Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowak-anna-en
Nowak Grzegorz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowak-grzegorz-en
Nowicka Ewelina,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowicka-ewelina-en
Nowicki Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowicki-pawel-en
Nowicki Piotr,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowicki-piotr-en
Nowowiejski Feliks,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nowowiejski-feliks-en
Nurzyńska Agnieszka,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/n/nurzynska-agnieszka-en
Ochlewski Tadeusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/ochlewski-tadeusz-en
Ochman Wiesław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/ochman-wieslaw-en
Odorowicz Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/odorowicz-pawel-en
Ogiński Michał Kleofas,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/oginski-michal-kleofas-en
Olczak Krzysztof,true,26th May 1956,Łódź,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olczak-krzysztof-en
Olejniczak Janusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olejniczak-janusz-en
Oleś Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/oles-marcin-en
Oleszkowicz Jan,true,30th September 1947,Jelenia Góra,,,https://polmic.pl/en/encyclopedia/subject-entries/o/oleszkowicz-jan-en
Oliferko-Storck Magdalena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/oliferko-storck-magdalena-en
Olkiewicz Grzegorz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olkiewicz-grzegorz-en
Olkiewicz Irena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olkiewicz-irena-en
Olkuśnik Joachim,true,27th March 1927,Kostrzyna,18th December 2008,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/o/olkusnik-joachim-en
Olszamowski Sławomir,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olszamowski-slawomir-en
Olszewski Jarosław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/olszewski-jaroslaw-en
Opaliński Sławomir,true,4th May 1977,Zduńska Wola,,,https://polmic.pl/en/encyclopedia/subject-entries/o/opalinski-slawomir-en
Opałka Tomasz Jakub,true,6th June 1983,Ostrowiec Świętokrzyski,,,https://polmic.pl/en/encyclopedia/subject-entries/o/opalka-tomasz-jakub-en
Opieński Henryk,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/opienski-henryk-en
Orkisz Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/orkisz-andrzej-en
Orliński Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/orlinski-piotr-en
Ormicki Włodzimierz,true,18th May 1905,Kraków,31st May 1974,Bydgoszcz,https://polmic.pl/en/encyclopedia/subject-entries/o/ormicki-wlodzimierz-en
Oroń Sebastian,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/oron-sebastian-en
Osada Ryszard,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/osada-ryszard-en
Osińska Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/osinska-ewa-en
Osmoliński Ryszard Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/osmolinski-ryszard-jan-en
Ossowski Michał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/o/ossowski-michal-en
Pachlewski Artur,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pachlewski-artur-en
Paciorkiewicz Artur,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paciorkiewicz-artur-en
Paciorkiewicz Tadeusz,true,17th October 1916,Sierpc,21st November 1998,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/p/paciorkiewicz-tadeusz-en
Pączkowski Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paczkowski-marcin-en
Paderewski Ignacy Jan,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paderewski-ignacy-jan-en
Padlewski Roman,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/padlewski-roman-en
Paleczny Piotr,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paleczny-piotr-en
Palester Roman,true,28th December 1907,Śniatyń (now Sniatyn,25th August 1989,Paris,https://polmic.pl/en/encyclopedia/subject-entries/p/palester-roman-en
Pałłasz Edward,true,30th August 1936,Starogard Gdański,22nd December 2019,,https://polmic.pl/en/encyclopedia/subject-entries/p/pallasz-edward-en
Pałosz Mikołaj,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/palosz-mikolaj-en
Pałyga Bartłomiej,true,1st February 1979,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/p/palyga-bartlomiej-en
Pańko Małgorzata,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/panko-malgorzata-en
Pańta Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/panta-pawel-en
Panufnik Andrzej,true,24th September 1914,Warsaw,27th October 1991,Twickenham,https://polmic.pl/en/encyclopedia/subject-entries/p/panufnik-andrzej-en
Panufnik Roxanna,true,24th April 1968,London,,,https://polmic.pl/en/encyclopedia/subject-entries/p/panufnik-roxanna-en
Papara Michał,true,7th April 1984,Kraków,,,https://polmic.pl/en/encyclopedia/subject-entries/p/papara-michal-en
Paprocki Bogdan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paprocki-bogdan-en
Paradowski Dariusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/paradowski-dariusz-en
Partyka Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/partyka-michal-en
Pasieczny Marek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pasieczny-marek-en
Pasternak Klaudia,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pasternak-klaudia-en
Patkowski Józef,true,15th November 1929,Vilnius,26th October 2005,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/p/patkowski-jozef-en
Patock Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/patock-jan-en
Patyra Mariusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/patyra-mariusz-en
Pawlak Ireneusz,true,22nd March 1935,Września,15th July 2020,Lubartów,https://polmic.pl/en/encyclopedia/subject-entries/p/pawlak-ireneusz-en
Pawlik Łukasz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pawlik-lukasz-en
Pawlik Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pawlik-piotr-en
Pawlik Włodek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pawlik-wlodek-en
Pawłowski Kamil,true,2nd February 1986,Bytom,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pawlowski-kamil-en
Pęcherski Bartłomiej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pecherski-bartlomiej-en
Pęcherzewska-Hadrych Anna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pecherzewska-hadrych-anna-en
Pędziałek Mariusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pedzialek-mariusz-en
Pękala Miłosz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/p/pekala-milosz-en
